word,importance_score,method,label
House,-0.0007381376926787198,SHAP,disgust
How,-0.007449469296261668,SHAP,disgust
How ,0.0058122754479492346,SHAP,disgust
However,0.00022722504218108952,SHAP,disgust
However ,-0.002391946753505181,SHAP,disgust
Hs ,-2.5098558883958805e-05,SHAP,disgust
Human,-0.00222028299322119,SHAP,disgust
Human ,-0.037978905587806366,SHAP,disgust
Humiliation ,0.18862980137055274,SHAP,disgust
Hybrids,0.00024882907746359706,SHAP,disgust
I,0.00035013748477238563,SHAP,disgust
I ,0.002209334233032674,SHAP,disgust
IA,-0.0010735296109487535,SHAP,disgust
IAN,-6.882946399855427e-05,SHAP,disgust
IDIOT,0.05622882486204617,SHAP,disgust
IN ,0.003968543370622986,SHAP,disgust
IRA,-0.001054032304333911,SHAP,disgust
IS ,-0.0016738565022478725,SHAP,disgust
IT,-0.0014378031458666858,SHAP,disgust
IT ,-0.0005807690540677868,SHAP,disgust
Ic,0.007287820117198862,SHAP,disgust
If ,-0.004032839460861786,SHAP,disgust
Illinois,-0.00041802388295764104,SHAP,disgust
Im ,0.00045000129284744617,SHAP,disgust
Imagine ,-0.004057233065395849,SHAP,disgust
Improved ,-0.0019870563555741683,SHAP,disgust
In ,-0.00043256877179373985,SHAP,disgust
Inner ,-0.00022556306612386834,SHAP,disgust
Ins,0.012572563671710668,SHAP,disgust
Instead ,0.0019325923785800114,SHAP,disgust
Integration ,-2.717139977903571e-05,SHAP,disgust
Interesting,-0.0005198026774451137,SHAP,disgust
Ireland,-0.006925923873495776,SHAP,disgust
Ireland ,-0.0033037255125236697,SHAP,disgust
Is ,0.003227537855855189,SHAP,disgust
Isles,-0.020143717789324,SHAP,disgust
Isn,-0.008180527549484395,SHAP,disgust
It,0.003517730340158729,SHAP,disgust
It ,0.0012834094069682851,SHAP,disgust
ItS ,0.002619172575214179,SHAP,disgust
Italian,-4.396605982037727e-05,SHAP,disgust
Its ,0.00019236184016335756,SHAP,disgust
J ,-0.0002896353034884669,SHAP,disgust
JAR,0.009684577056759736,SHAP,disgust
JP,-2.2764434106647968e-05,SHAP,disgust
January ,-0.00020327723541413434,SHAP,disgust
Jill,0.009901268284011167,SHAP,disgust
Jo,0.00011912858462892473,SHAP,disgust
Ju,-0.00019187439102097414,SHAP,disgust
Just ,-0.0007824440550133918,SHAP,disgust
Kal,-1.615144022556099e-05,SHAP,disgust
Kanye,0.00016234854410868138,SHAP,disgust
Ke,-0.0017101749799621757,SHAP,disgust
Keep ,-0.0005225216045801062,SHAP,disgust
Kidding,0.0038672735972795635,SHAP,disgust
Kids ,-0.00010256353561999276,SHAP,disgust
Kinda ,-0.014508303516777232,SHAP,disgust
Kitchen,-0.006192131571879145,SHAP,disgust
L,0.009442698979304017,SHAP,disgust
LEG,-0.0007706918840995058,SHAP,disgust
LET ,-0.00028170728182885796,SHAP,disgust
LIFE ,-0.00023918818260426633,SHAP,disgust
LOT ,0.02580581732399878,SHAP,disgust
LOVE ,-0.0032099821601150325,SHAP,disgust
Last ,-0.0006759496445738478,SHAP,disgust
Laude,-0.0004889127776550595,SHAP,disgust
Law ,-0.0002470679618064813,SHAP,disgust
Lead ,-0.00020621195653802715,SHAP,disgust
Leafs ,-2.1344979662292946e-05,SHAP,disgust
Leave ,0.012288362500839867,SHAP,disgust
Lemon,-0.008608190997620113,SHAP,disgust
Let,-0.009665556097388617,SHAP,disgust
Lets ,0.00011714677384588867,SHAP,disgust
Liberal ,0.00483698931930121,SHAP,disgust
Licence,-2.7456051005477395e-05,SHAP,disgust
Life ,0.0003694308179547079,SHAP,disgust
Lightning ,-4.98991673036168e-05,SHAP,disgust
Like ,0.002149681143600901,SHAP,disgust
Listen,-0.00015642566177120898,SHAP,disgust
Live,-0.00034011508396361025,SHAP,disgust
Lo,0.0006934489676698124,SHAP,disgust
Long ,-7.122758870536927e-05,SHAP,disgust
Look ,-0.0007876182353356853,SHAP,disgust
Looked ,0.0008153042290359735,SHAP,disgust
Lots ,0.00019445894092010951,SHAP,disgust
Love ,-4.707203212698611e-05,SHAP,disgust
M ,-0.00011491813347674906,SHAP,disgust
MAG,-0.004214828550175298,SHAP,disgust
MAMA,-0.0010945678513962775,SHAP,disgust
MAN ,-0.008130881687975489,SHAP,disgust
ME ,0.00011964313671342097,SHAP,disgust
MIDDLE ,0.0006890434306114912,SHAP,disgust
MN ,-0.0008556189022783656,SHAP,disgust
MP ,-0.0016573252833040897,SHAP,disgust
MY ,0.0014096451122895814,SHAP,disgust
Mag,-0.0009427960903849453,SHAP,disgust
Magic ,-0.00011519815598148853,SHAP,disgust
Makes ,0.00522748653384042,SHAP,disgust
Mall ,-3.248496796004474e-06,SHAP,disgust
Man ,0.0008567168588342611,SHAP,disgust
March ,-0.00037220822559902444,SHAP,disgust
Marxist ,0.0003072710496780928,SHAP,disgust
Massive,0.00037922520641586743,SHAP,disgust
Mast,0.022770262288759113,SHAP,disgust
Mate ,-0.02270814246730879,SHAP,disgust
Maybe ,-0.004144223293527223,SHAP,disgust
Me ,0.0015830463607926504,SHAP,disgust
Meat ,0.0019434144705883227,SHAP,disgust
Miami ,-0.002261115503642941,SHAP,disgust
Michigan ,-0.005575485516601475,SHAP,disgust
Might ,0.0011374544774298556,SHAP,disgust
Minneapolis,-0.0017972688874579035,SHAP,disgust
Mixed ,-0.02766731362498831,SHAP,disgust
Mob ,-0.013404529090621509,SHAP,disgust
Monty ,4.031927528558299e-05,SHAP,disgust
Mornings ,0.004963382416462991,SHAP,disgust
Most ,-0.007640407944563776,SHAP,disgust
Mother,-0.012685403118666727,SHAP,disgust
Ms ,-0.0005621456548396964,SHAP,disgust
Muscles,-0.0014450472517637536,SHAP,disgust
My,0.00014607221237383783,SHAP,disgust
My ,-0.008869732612025694,SHAP,disgust
N,-0.0001419380215237551,SHAP,disgust
N ,0.003760849822720047,SHAP,disgust
NAME,0.0006459539623942655,SHAP,disgust
NATIONAL ,-0.0009684041870059446,SHAP,disgust
NBA,0.0004961897636652187,SHAP,disgust
NBA ,-0.0006226326842720265,SHAP,disgust
NEIGHBORHOOD,0.0007957745692692697,SHAP,disgust
NHL,0.00030487545639819774,SHAP,disgust
NO ,-0.0008933079952839762,SHAP,disgust
NOT ,0.0030572854757338064,SHAP,disgust
Nah,0.0031616140695405193,SHAP,disgust
Ne,-0.00035752009716816247,SHAP,disgust
Needed ,0.0004081952865817584,SHAP,disgust
Needs ,-0.0006489289407909382,SHAP,disgust
Neither ,-0.014681567554362118,SHAP,disgust
Never ,0.00332674266610411,SHAP,disgust
News,0.002779381611617282,SHAP,disgust
News ,0.00019028489987249486,SHAP,disgust
Nice ,-0.0006481389955297345,SHAP,disgust
Nickelodeon,0.0010565308966761222,SHAP,disgust
Nickname,0.009291440746892476,SHAP,disgust
Nico,0.0022784399734518956,SHAP,disgust
Nik,2.825927887377994e-06,SHAP,disgust
Nk,3.8813734136056155e-05,SHAP,disgust
No,0.0015581744212088073,SHAP,disgust
No ,0.008122576463392761,SHAP,disgust
Nobody ,0.03896922768035438,SHAP,disgust
Normally ,-0.004370727314380929,SHAP,disgust
Not ,0.006618923284304401,SHAP,disgust
Nothing ,0.005611831980786519,SHAP,disgust
Now ,0.002126269904920264,SHAP,disgust
O,-0.0001626582015887834,SHAP,disgust
O ,-0.006412879843992414,SHAP,disgust
OF ,0.0003908882281393744,SHAP,disgust
OO,0.0020554697475745343,SHAP,disgust
OP,0.00043245400058477765,SHAP,disgust
OP ,-0.009335793958194295,SHAP,disgust
OUR ,0.0009296885400544852,SHAP,disgust
OW ,0.0028983317606616765,SHAP,disgust
OZ ,0.00012304569099796936,SHAP,disgust
